traj_id,scenario,split,lag_s,valid_pair_fraction,nmse_linear,nmse_db,median_sample_nmse_db,physical_error_sum,physical_energy_sum
highspeed_002,highspeed,test,0.004,1.0,0.039000313729047775,-14.089319229125977,-15.079839706420898,0.04713980388671413,1.3374752253112092
highspeed_002,highspeed,test,0.01,1.0,0.04942929372191429,-13.060157775878906,-14.26324462890625,0.08204608277717362,1.3372124962152157
highspeed_002,highspeed,test,0.02,1.0,0.04505164176225662,-13.462894439697266,-14.736088752746582,0.062405777368162774,1.3367610095119744
highspeed_002,highspeed,test,0.05,0.9999999403953552,0.04804132878780365,-13.183850288391113,-14.606527328491211,0.07363255548828818,1.3354283215485339
highspeed_002,highspeed,test,0.1,0.9999999403953552,0.07945175468921661,-10.9989652633667,-12.183172225952148,0.13472610434274657,1.3331747348311183
highspeed_002,highspeed,test,0.2,1.0,0.14525078237056732,-8.378815650939941,-10.728038787841797,0.3048342294405302,1.3283293534950644
highspeed_002,highspeed,test,0.5,1.0,0.5586145520210266,-2.5288774967193604,-4.798517227172852,1.1662489137165721,1.3126632301609789
highspeed_003,highspeed,train,0.002,1.0,0.011670727282762527,-19.329021453857422,-28.679935455322266,0.032318433338989844,2.0269855356364133
highspeed_003,highspeed,train,0.004,1.0,0.027936790138483047,-15.53823471069336,-24.514095306396484,0.0785579912055917,2.026956097010043
highspeed_003,highspeed,train,0.01,1.0,0.007856195792555809,-21.04787826538086,-25.445205688476562,0.03234639847132792,2.0268671447011
highspeed_003,highspeed,train,0.02,1.0,0.01784849353134632,-17.483983993530273,-22.184768676757812,0.06200086790481585,2.0267171960476844
highspeed_003,highspeed,train,0.05,0.9999999403953552,0.030861884355545044,-15.105775833129883,-19.72760581970215,0.1273958737073908,2.026266626005963
highspeed_003,highspeed,train,0.1,0.9999999403953552,0.07084188610315323,-11.497098922729492,-17.479703903198242,0.34121844763607,2.02555638971171
highspeed_003,highspeed,train,0.2,1.0,0.22245191037654877,-6.527638912200928,-12.196854591369629,1.0626039141322323,2.0240470121007093
highspeed_003,highspeed,train,0.5,1.0,0.7589560151100159,-1.1978340148925781,-6.177626132965088,2.815663319075128,2.0192394009791315
highspeed_004,highspeed,train,0.002,1.0,0.020205071195960045,-16.945396423339844,-17.224411010742188,0.03923291141201801,2.2916715596693393
highspeed_004,highspeed,train,0.004,1.0,0.047845155000686646,-13.201620101928711,-13.274669647216797,0.09718083854329418,2.2915714980226767
highspeed_004,highspeed,train,0.01,1.0,0.01905054971575737,-17.200925827026367,-19.14491844177246,0.05340078997059017,2.2912930211423372
highspeed_004,highspeed,train,0.02,1.0,0.04174128174781799,-13.794343948364258,-15.466422080993652,0.08363078863322215,2.2908153342395963
highspeed_004,highspeed,train,0.05,0.9999999403953552,0.06454909592866898,-11.901098251342773,-13.752697944641113,0.16753176695285532,2.2894235152307374
highspeed_004,highspeed,train,0.1,0.9999999403953552,0.09143204987049103,-10.389015197753906,-12.624168395996094,0.38708158704247353,2.2870283158954408
highspeed_004,highspeed,train,0.2,1.0,0.21846993267536163,-6.606083393096924,-9.714141845703125,1.129137841751941,2.2820480874688656
highspeed_004,highspeed,train,0.5,1.0,0.6340492367744446,-1.9787702560424805,-4.34360408782959,2.8852366560470273,2.2654415834367683
highspeed_005,highspeed,val,0.002,1.0,0.009826885536313057,-20.075843811035156,-23.886831283569336,0.014838252686485198,1.2979152656589577
highspeed_005,highspeed,val,0.004,1.0,0.030900342389941216,-15.10036849975586,-18.231630325317383,0.046576068826301054,1.297861842725979
highspeed_005,highspeed,val,0.01,1.0,0.04058535397052765,-13.91630744934082,-14.003028869628906,0.05280244374081011,1.2977028859277198
highspeed_005,highspeed,val,0.02,1.0,0.06731577217578888,-11.718832015991211,-11.501641273498535,0.07809393693948152,1.2974386898022203
highspeed_005,highspeed,val,0.05,0.9999999403953552,0.059986893087625504,-12.219436645507812,-12.263423919677734,0.08575687894853701,1.2966305910231313
