group,model,case,targets,nmse,nmse_db,median_nmse_db,p90_nmse_db,energy_weighted_nmse_db,complex_cosine,real_cosine,zero_prediction_cosines,amplitude_nmse_db,phase_aligned_nmse_db,worst_one_pct_error_share
far_los,WI,pattern_uniform,2592,0.041394525465945964,-13.830570916603325,-18.962820887783202,-10.08574994438308,-13.697639618726425,0.9797947253066717,0.9792441780378303,0,-17.398742832547665,-13.942017577181751,0.14753399768202455
far_los,WI,rgb_10,2592,0.04044867150232523,-13.930957378016249,-18.72253158088656,-10.253478290627932,-13.77461350206489,0.9803201872881371,0.9797784130985026,0,-17.455396808249215,-14.043047501124256,0.14848401596313252
far_los,WI,rgb_2,2592,0.04045882794144124,-13.929867025325247,-18.724312815497246,-10.261716525588438,-13.773498185615312,0.9803169782647989,0.9797750238710881,0,-17.452572405534614,-14.041948072793733,0.14844310724275755
far_los,WI,wrong_uniform_clocks,2592,0.04024085124371306,-13.953328409109476,-18.795756461332328,-10.3135983725078,-13.795820344940665,0.9804087574522992,0.9798693745119667,0,-17.479481626890056,-14.065547285918193,0.14920220402337553
far_los,WMI,all_dense,2592,0.040897504417718444,-13.883031920093046,-19.06419025676953,-10.08352179233369,-13.735860424207827,0.9801320441438789,0.9795703712070847,0,-17.381436730402143,-13.997679713546102,0.1518648314920345
far_los,WMI,all_sparse,2592,0.04591018336492024,-13.380909726616855,-18.187470593053032,-9.295269606013655,-13.312811322168587,0.9775816659425643,0.9770304475786327,0,-17.054603173810744,-13.482713976634184,0.1274978749948588
far_los,WMI,csi_32,2592,0.040899794184960765,-13.882788774342409,-19.05522849910792,-10.086453639985516,-13.735675723580364,0.9801313149855009,0.97957013058178,0,-17.38089496353759,-13.997312141391065,0.15184112079514012
far_los,WMI,csi_4,2592,0.04590615072794425,-13.381291216904964,-18.178267113144926,-9.297920332348646,-13.31325609251914,0.9775844263113488,0.9770334877813004,0,-17.05617877148519,-13.483011972869425,0.12743858862482457
far_los,WMI,csi_8,2592,0.04313779882752093,-13.651420192114651,-18.69189120163428,-9.701398027474063,-13.54788000908546,0.9789583423022071,0.9783903913885118,0,-17.21528568045652,-13.761675557607347,0.13738820571258456
far_los,WMI,default,2592,0.041420008741150344,-13.827898137903942,-18.912671891801967,-9.947926608863204,-13.684284271199205,0.9798517778878052,0.9792789207697254,0,-17.334647749312552,-13.943071938570696,0.1469852164472894
far_los,WMI,mismatched_motion,2592,0.04143067512644434,-13.826779896729729,-18.709980809444737,-10.01835760348049,-13.680448804367238,0.9799293358105515,0.9793691725555898,0,-17.305321569083794,-13.939306849982692,0.14613161595106777
far_los,WMI,mismatched_rgb,2592,0.041419683185081095,-13.8279322730392,-18.914145943291764,-9.947795442344896,-13.68428162592457,0.9798513928830521,0.9792786227914942,0,-17.33472525906571,-13.94308357045854,0.14698252829136516
far_los,WMI,motion_16,2592,0.04141658115070809,-13.828257540341461,-18.91133026127091,-9.947729521499106,-13.684562789844135,0.97985244418275,0.9792796402791274,0,-17.33489385850362,-13.943437355172225,0.14699642822390616
far_los,WMI,motion_2,2592,0.04142795727921132,-13.827064802724943,-18.90546306335871,-9.949266947613587,-13.683370613595953,0.9798468865458396,0.9792739507027333,0,-17.334662638084346,-13.94223893574945,0.14699468196172086
far_los,WMI,offgrid_queries,2592,0.033147472463828896,-14.795495814933306,-19.080807915545684,-10.940281926359416,-14.776198878166158,0.9839696936263681,0.9835917447004529,0,-18.447760708038917,-14.889915355051095,0.14384781255270848
far_los,WMI,pattern_bursty,2592,0.04191338263710542,-13.776472878336099,-18.509809355545784,-10.011667287740032,-13.630131754423871,0.979653459567726,0.9791037856407003,0,-17.41441403677154,-13.886593411407693,0.1473516651139637
far_los,WMI,pattern_gap,2592,0.04132731619916486,-13.837627969379437,-18.651006408526776,-10.079471260286992,-13.699235756203354,0.9798840035036271,0.979327774513249,0,-17.319774865138527,-13.949877099535883,0.145373203034429
far_los,WMI,pattern_recent,2592,0.039202183602487346,-14.066897416504855,-18.241171293996572,-10.624818111352528,-13.942322750180853,0.9808606206056791,0.9804057010120121,0,-17.59321102677061,-14.163969867219738,0.14623887410643496
far_los,WMI,pattern_uniform,2592,0.042951241147849165,-13.670242819870102,-19.172077552401554,-9.701376996246353,-13.554588329741364,0.9790421084824298,0.9784539914029271,0,-17.25215167663453,-13.784562550766918,0.14507594285323447
far_los,WMI,rgb_10,2592,0.04141659476218566,-13.828256113041462,-18.910420054217344,-9.946924023762454,-13.684579040465811,0.9798541322365574,0.9792815137651626,0,-17.3350712234183,-13.943388417247117,0.14697161297705216
far_los,WMI,rgb_2,2592,0.04141554931184944,-13.828365740364823,-18.918514023427825,-9.947321769470426,-13.684635729157,0.9798541997391338,0.9792813210224944,0,-17.33410127912582,-13.943532424684896,0.1469636609617261
far_los,WMI,wrong_uniform_clocks,2592,0.04115520241663634,-13.855752579479962,-18.857360004011014,-10.02724330641766,-13.710677239436151,0.9799730455802237,0.9794057188537285,0,-17.36324797188265,-13.970630868561855,0.14780636203458017
near_occlusion,W,all_dense,2592,0.7516801706151035,-1.2396690632704441,-5.085803736222001,0.8979567282716144,-2.9910627562806553,0.8589638156319648,0.6881815578543177,0,-3.9266761561182624,-2.923440614986182,0.25875344688726465
near_occlusion,W,all_sparse,2592,0.8115963585732918,-0.9065991020334587,-5.013587261188663,1.2398976321516568,-2.883085062071586,0.8499130925761174,0.6745321884990905,0,-3.7287320163696487,-2.5925285288889395,0.25874120371686493
near_occlusion,W,csi_32,2592,0.7516801706151035,-1.2396690632704441,-5.085803736222001,0.8979567282716144,-2.9910627562806553,0.8589638156319648,0.6881815578543177,0,-3.9266761561182624,-2.923440614986182,0.25875344688726465
near_occlusion,W,csi_4,2592,0.8115963585732918,-0.9065991020334587,-5.013587261188663,1.2398976321516568,-2.883085062071586,0.8499130925761174,0.6745321884990905,0,-3.7287320163696487,-2.5925285288889395,0.25874120371686493
near_occlusion,W,csi_8,2592,0.7867968829141931,-1.041373693117338,-4.979264654571479,1.012416782061096,-3.027304302294096,0.8543870973155179,0.6849075573807629,0,-3.7367896295831753,-2.695604977919369,0.2708580791209003
near_occlusion,W,default,2592,0.7746587828302915,-1.1088955086891241,-5.133712147974095,0.9884774971338677,-2.9789731513575908,0.8594756104152887,0.6845785555603205,0,-3.795611209829027,-2.7933029852470916,0.268010824479791
near_occlusion,W,mismatched_motion,2592,0.7746587828302915,-1.1088955086891241,-5.133712147974095,0.9884774971338677,-2.9789731513575908,0.8594756104152887,0.6845785555603205,0,-3.795611209829027,-2.7933029852470916,0.268010824479791
near_occlusion,W,mismatched_rgb,2592,0.7746587828302915,-1.1088955086891241,-5.133712147974095,0.9884774971338677,-2.9789731513575908,0.8594756104152887,0.6845785555603205,0,-3.795611209829027,-2.7933029852470916,0.268010824479791
near_occlusion,W,motion_16,2592,0.7746587828302915,-1.1088955086891241,-5.133712147974095,0.9884774971338677,-2.9789731513575908,0.8594756104152887,0.6845785555603205,0,-3.795611209829027,-2.7933029852470916,0.268010824479791
near_occlusion,W,motion_2,2592,0.7746587828302915,-1.1088955086891241,-5.133712147974095,0.9884774971338677,-2.9789731513575908,0.8594756104152887,0.6845785555603205,0,-3.795611209829027,-2.7933029852470916,0.268010824479791
near_occlusion,W,offgrid_queries,2592,0.8232056082107895,-0.8449167953971641,-5.173485296184195,1.1608413975641636,-2.773241642228639,0.860091001437982,0.6714578720377055,0,-3.4977987553249767,-2.6068709175543225,0.2650284909397322
near_occlusion,W,pattern_bursty,2592,0.7599523102281894,-1.192136604226099,-4.952387813736841,1.0471403512166462,-2.9204942417725253,0.8555273412728082,0.6852686669884591,0,-3.9402292373470997,-2.8600583244244753,0.2519872211323703
near_occlusion,W,pattern_gap,2592,0.7736761157149031,-1.1144081011322926,-5.118568779845141,1.0266980762982238,-2.9876493664291726,0.8605179272573774,0.6879874957837897,0,-3.76833596985918,-2.7802308980285897,0.281726180779172
near_occlusion,W,pattern_recent,2592,0.6808351457203267,-1.6695803341931321,-4.677012771742038,0.8988499079409038,-2.9222223557222793,0.8567865650109645,0.6807925733990309,0,-4.4474529305885895,-3.3605600972337344,0.19994837218024158
near_occlusion,W,pattern_uniform,2592,0.792393958712666,-1.0105884422353897,-5.101691768081217,0.9698886757659473,-3.073849868123198,0.8586112066669627,0.6900382347961959,0,-3.619252031230147,-2.645418544592938,0.265786399769741
near_occlusion,W,rgb_10,2592,0.7746587828302915,-1.1088955086891241,-5.133712147974095,0.9884774971338677,-2.9789731513575908,0.8594756104152887,0.6845785555603205,0,-3.795611209829027,-2.7933029852470916,0.268010824479791
near_occlusion,W,rgb_2,2592,0.7746587828302915,-1.1088955086891241,-5.133712147974095,0.9884774971338677,-2.9789731513575908,0.8594756104152887,0.6845785555603205,0,-3.795611209829027,-2.7933029852470916,0.268010824479791
near_occlusion,W,wrong_uniform_clocks,2592,0.7789262154179953,-1.0850367936784349,-5.133593325002019,0.9956183920009789,-2.9771210962420547,0.8580323111702713,0.6854172898909554,0,-3.772438533860867,-2.7699936971869095,0.26918781623878124
near_occlusion,WM,all_dense,2592,0.6496099445876709,-1.8734733529629586,-4.945469966137121,0.8363690470482223,-3.0751497805379113,0.860346487837044,0.6934937222745032,0,-4.692940432525422,-3.6065829299664705,0.19823112760824674
near_occlusion,WM,all_sparse,2592,0.6851593921091557,-1.6420838462293421,-4.744242540108114,1.1215346666501258,-2.952804822236757,0.8538988863449338,0.6771489199480534,0,-4.760599077731304,-3.4736778847025644,0.1963794630607765
near_occlusion,WM,csi_32,2592,0.6484222923614267,-1.8814206278846228,-4.933587954781325,0.8388451267448318,-3.076106836187132,0.8602419337738421,0.6935298411531112,0,-4.704240151553377,-3.6167938924727068,0.19648876169369453
near_occlusion,WM,csi_4,2592,0.6852106268058673,-1.6417591026087566,-4.770097727790224,1.128583988339624,-2.952313354066705,0.8537681416576798,0.6771613848470833,0,-4.755079480509264,-3.471198856872129,0.1959243817485943
near_occlusion,WM,csi_8,2592,0.6640245565845689,-1.7781585949949663,-4.801602751187989,0.9328441541518395,-3.08797533184475,0.8582222674944624,0.6868212503847028,0,-4.697181635369281,-3.5445291450207734,0.20420660053394343
near_occlusion,WM,default,2592,0.6626947650047573,-1.7868646012947997,-4.916155719625548,0.9067942032601217,-3.055096777907167,0.8616005616892023,0.689070338872223,0,-4.648241630905735,-3.5470922855234743,0.2036169902200256
near_occlusion,WM,mismatched_motion,2592,0.7485353724601256,-1.2578767200594332,-5.477744454770839,0.9990235227769058,-3.079077101055336,0.8604119033962687,0.6871363434185187,0,-4.039846349876354,-2.9895368326452534,0.2737889441498296
near_occlusion,WM,mismatched_rgb,2592,0.6626947650047573,-1.7868646012947997,-4.916155719625548,0.9067942032601217,-3.055096777907167,0.8616005616892023,0.689070338872223,0,-4.648241630905735,-3.5470922855234743,0.2036169902200256
near_occlusion,WM,motion_16,2592,0.6637413379360702,-1.7800113357316907,-4.903839416976741,0.9060330817152047,-3.053814880385345,0.8617088617033779,0.6892315536539896,0,-4.636569236821209,-3.5375156990127343,0.2056318954154448
near_occlusion,WM,motion_2,2592,0.6629916279474033,-1.7849195569658673,-4.926368599825707,0.8987098897774419,-3.055968851821455,0.8615730686736033,0.6893813105504062,0,-4.652091431974523,-3.5480109684296863,0.20404276089840673
near_occlusion,WM,offgrid_queries,2592,0.6947675918700941,-1.5816044785338663,-4.640303005854218,1.0095559016780122,-2.852008429925999,0.8620591141794416,0.675396614718024,0,-4.397734415762284,-3.4302751845398562,0.20208337578083507
near_occlusion,WM,pattern_bursty,2592,0.6573165841432038,-1.8222541030137394,-4.71196925043384,0.9304541650175634,-2.951191155533903,0.8574407605253772,0.6891353388935672,0,-4.722027399573428,-3.5589296291738193,0.196207452091882
near_occlusion,WM,pattern_gap,2592,0.6625582061997782,-1.7877596264251898,-4.873075770542895,0.9600270639514361,-3.0645403924795684,0.8639392512966233,0.6901382482075185,0,-4.625337366526362,-3.542549186311464,0.21121484631446633
near_occlusion,WM,pattern_recent,2592,0.6176762048096078,-2.0923912898274493,-4.572716558429501,0.8378053607922433,-3.0107402992839623,0.8607926508726575,0.6833520194128386,0,-4.950344271625759,-3.819360688490601,0.16383599063432347
near_occlusion,WM,pattern_uniform,2592,0.6687193973993509,-1.747560791310091,-4.817134866368427,0.8955552647242757,-3.154577567004118,0.8612357184499078,0.6908557211138227,0,-4.521187020901724,-3.4442033239255747,0.2081140851472057
near_occlusion,WM,rgb_10,2592,0.6626947650047573,-1.7868646012947997,-4.916155719625548,0.9067942032601217,-3.055096777907167,0.8616005616892023,0.689070338872223,0,-4.648241630905735,-3.5470922855234743,0.2036169902200256
near_occlusion,WM,rgb_2,2592,0.6626947650047573,-1.7868646012947997,-4.916155719625548,0.9067942032601217,-3.055096777907167,0.8616005616892023,0.689070338872223,0,-4.648241630905735,-3.5470922855234743,0.2036169902200256
near_occlusion,WM,wrong_uniform_clocks,2592,0.6657415951432645,-1.7669430773685104,-4.947799962197674,0.8814215244395867,-3.050711337392718,0.8611564689811914,0.6894796312383322,0,-4.623636097515314,-3.5227530656914885,0.207897733129306
near_occlusion,WI,all_dense,2592,0.719802143563782,-1.4278686435643908,-5.100004708957658,0.884973436462545,-3.017586753737955,0.8585102729658036,0.689493874888552,0,-4.181175046330674,-3.1395300821026133,0.23894235967859845
near_occlusion,WI,all_sparse,2592,0.7881105289133369,-1.0341287041532055,-4.9869820355976575,1.260639845717798,-2.9155921098132214,0.850132343477895,0.6741139586906856,0,-3.9133602734133612,-2.7464448912612225,0.24918754040252386
near_occlusion,WI,csi_32,2592,0.7199831256151037,-1.4267768209390443,-5.09619559701888,0.8852267346089303,-3.016805829296211,0.8584220548597545,0.689572430120653,0,-4.181469953901775,-3.138176368154089,0.23886103108172818
near_occlusion,WI,csi_4,2592,0.7827827302751859,-1.0635876429779236,-5.001290030840137,1.2617629176557845,-2.9141456395694707,0.8502060826728286,0.6742196394713384,0,-3.9607449760341655,-2.7856495910526915,0.24430214796115302
near_occlusion,WI,csi_8,2592,0.7544704648066524,-1.223577568460557,-5.024644611004076,1.0188619782571438,-3.0523532676538694,0.8544453344942147,0.6848625934129757,0,-3.990442765866815,-2.909322996151171,0.2533519731729099
near_occlusion,WI,default,2592,0.7417853641590305,-1.2972173979640433,-5.121501646227099,0.9702821224326513,-3.008205251607973,0.8589035853547253,0.6850941117477445,0,-4.053272659921316,-3.0105135211294014,0.2483003241337466
near_occlusion,WI,mismatched_motion,2592,0.7417853641590305,-1.2972173979640433,-5.121501646227099,0.9702821224326513,-3.008205251607973,0.8589035853547253,0.6850941117477445,0,-4.053272659921316,-3.0105135211294014,0.2483003241337466
near_occlusion,WI,mismatched_rgb,2592,0.74266431561368,-1.2920744306216545,-5.119768346927364,0.9568605633712459,-3.008170581275233,0.8589458992770759,0.6850370791159184,0,-4.045776714236161,-3.0044216092815783,0.2489137344959573
near_occlusion,WI,motion_16,2592,0.7417853641590305,-1.2972173979640433,-5.121501646227099,0.9702821224326513,-3.008205251607973,0.8589035853547253,0.6850941117477445,0,-4.053272659921316,-3.0105135211294014,0.2483003241337466
near_occlusion,WI,motion_2,2592,0.7417853641590305,-1.2972173979640433,-5.121501646227099,0.9702821224326513,-3.008205251607973,0.8589035853547253,0.6850941117477445,0,-4.053272659921316,-3.0105135211294014,0.2483003241337466
near_occlusion,WI,offgrid_queries,2592,0.7847722349046394,-1.0525637061410564,-5.111219196722393,1.1391381355765458,-2.8035425230357687,0.8590783370583803,0.6726390286900649,0,-3.7837854605262837,-2.853011916321731,0.24248046695359435
near_occlusion,WI,pattern_bursty,2592,0.7314002320576523,-1.3584490620560108,-4.95072283358072,1.0353937527188921,-2.923533482583584,0.8562547852274751,0.6852452044461035,0,-4.172745433760804,-3.053611202826339,0.23807243203335665
near_occlusion,WI,pattern_gap,2592,0.7398976702949083,-1.308283401329171,-5.158412588403653,0.9962593572118041,-3.019146689523971,0.8602372059469116,0.6887964778476247,0,-4.031486946949668,-3.005022427018174,0.26283671780151113
near_occlusion,WI,pattern_recent,2592,0.6566192882078908,-1.8268636400811369,-4.741285011669724,0.8508851518665508,-2.9540618441662376,0.8567964390867647,0.6805222230030182,0,-4.6684162773686655,-3.5436600763832105,0.18363770288628953
near_occlusion,WI,pattern_uniform,2592,0.75043717052779,-1.246856626949475,-5.092993826402888,0.9963058926143976,-3.107694211701639,0.8592641636970121,0.6909430211697825,0,-3.9418534101974583,-2.9232751836394106,0.24385112698305952
near_occlusion,WI,rgb_10,2592,0.741603640914771,-1.298281466827171,-5.120948607235023,0.959828862298842,-3.008762084720724,0.8588944672026136,0.6850199255716874,0,-4.053537614124641,-3.011815067761579,0.2478836458366518
near_occlusion,WI,rgb_2,2592,0.7452540920527028,-1.276956306579221,-5.1277195713150014,0.9545709605968317,-3.010705867591628,0.859033566056614,0.684710588762339,0,-4.024127207177618,-2.985114117385024,0.2510990425113015
near_occlusion,WI,wrong_uniform_clocks,2592,0.7452522508556637,-1.276967036110403,-5.183715337593356,0.961955248150475,-3.0076003716326483,0.8583111815238955,0.6860770227754336,0,-4.038525909135185,-2.995318178570063,0.24975286675734065
near_occlusion,WMI,all_dense,2592,0.6487113808684986,-1.8794848282354009,-5.0813186824409415,0.8781272880618878,-3.105377644326179,0.8605423742706252,0.6940672773758509,0,-4.727277563163435,-3.626445967284464,0.20046758605349338
near_occlusion,WMI,all_sparse,2592,0.6884887947201825,-1.6210312357088232,-4.914250350259905,1.1596175484807205,-2.982669343976725,0.8535358199029349,0.6771419516606665,0,-4.746694101049751,-3.4543344485658007,0.20211986959459732
near_occlusion,WMI,csi_32,2592,0.6478096424850713,-1.8855259191260956,-5.046904840158479,0.8761156321815338,-3.1044315762457315,0.8603478908379633,0.6939721172937756,0,-4.738504462513406,-3.6360878492825637,0.1988446113105466
near_occlusion,WMI,csi_4,2592,0.6873603819656435,-1.6281550331539438,-4.899151707857249,1.1494365397767288,-2.9805997467305207,0.8535306481644584,0.6772230680999765,0,-4.754751444274711,-3.4635607793046947,0.20041164711818488
near_occlusion,WMI,csi_8,2592,0.6639434155432749,-1.7786893172303422,-4.961635129503544,0.9333234424119673,-3.1131807722640743,0.8581008417403585,0.6865003852282778,0,-4.72429386805164,-3.5578491829722605,0.20772055366698466
near_occlusion,WMI,default,2592,0.6628009403166035,-1.786168841180864,-5.062227118614066,0.9178170095979601,-3.0846039691283744,0.8615800518253818,0.6895938441253032,0,-4.670106351407281,-3.55664189165281,0.20689855592974252
near_occlusion,WMI,mismatched_motion,2592,0.7486870338469134,-1.2569968814549939,-5.51584152660897,0.9684983648874211,-3.1086470809912212,0.8602666279030918,0.6874933949736,0,-4.0489438540064535,-2.9951071656776413,0.2779337674308226
near_occlusion,WMI,mismatched_rgb,2592,0.6635403350287427,-1.7813267227508032,-5.047783651566481,0.9187255651944641,-3.084636885084549,0.8616213971757102,0.6896439080577755,0,-4.66323561245429,-3.5507479554264307,0.20758007205757859
near_occlusion,WMI,motion_16,2592,0.6639965006303643,-1.778342094285602,-5.08382387982525,0.9176536120694498,-3.0837937885964,0.8617060503840817,0.689643178937263,0,-4.657334459635817,-3.54604260010597,0.2092450418332566
near_occlusion,WMI,motion_2,2592,0.6644235418476248,-1.7755498803071976,-5.012684027992801,0.9008121406825788,-3.08465584478854,0.8615660702495758,0.6898033647692692,0,-4.657881807923664,-3.544816921464102,0.20920079085130017
near_occlusion,WMI,offgrid_queries,2592,0.6960787612873898,-1.573416172037379,-4.842750559445635,1.0292916606036782,-2.8814181829886003,0.8614004488258296,0.6758896249815223,0,-4.406510590575175,-3.429446069326737,0.20855860336651802
near_occlusion,WMI,pattern_bursty,2592,0.6583486995445355,-1.8154401797310569,-4.82611291825137,0.955510444025484,-2.967864446373312,0.8573547519067672,0.6896188922139781,0,-4.741971148356475,-3.560922654737912,0.2006808375451138
near_occlusion,WMI,pattern_gap,2592,0.6601207871820328,-1.8037659111402946,-4.977231896487489,0.9509020478468824,-3.0950928124819304,0.863256559322996,0.6901397084677395,0,-4.6703036201432955,-3.5690461090943364,0.2126145101458987
near_occlusion,WMI,pattern_recent,2592,0.6163395623279174,-2.1017995437016124,-4.694159973184923,0.8309839112870349,-3.0582911382050346,0.8609549139252559,0.683529427797913,0,-5.0063310850303475,-3.8494561119782134,0.16616819019322213
near_occlusion,WMI,pattern_uniform,2592,0.6655924045404742,-1.7679164267433518,-4.981828557312959,0.8892098288708379,-3.1868837359524576,0.8608319293125284,0.6914746155385315,0,-4.565353031368123,-3.475667024672784,0.21101278725187458
near_occlusion,WMI,rgb_10,2592,0.663235592543888,-1.7833217541521247,-5.052105207394612,0.914143580779095,-3.085431947042226,0.8615051535664361,0.6896172159657432,0,-4.664216318981447,-3.5522518490114523,0.20731681152776749
near_occlusion,WMI,rgb_2,2592,0.6631606088781307,-1.7838127837897404,-5.027209482016238,0.9124523611177577,-3.0866636718873908,0.8615542833940352,0.6893645954194771,0,-4.664467497294226,-3.550327286839444,0.20817749080302636
near_occlusion,WMI,wrong_uniform_clocks,2592,0.6674968052084511,-1.7555080859059453,-5.1062524164377905,0.8971945022955284,-3.081669395302163,0.8614251876399002,0.6900613404502276,0,-4.628151628966233,-3.518477151237904,0.2134622988728692
