time_s,mean_abs_H_squared_db,los,path_count
6.554,-65.61912375011205,1,74
6.556,-65.6193860654835,1,75
6.558,-65.61696505094352,1,75
6.56,-65.6124618786551,1,75
6.562,-65.62395908967844,1,74
6.564,-65.62852469671842,1,73
6.566,-65.62495465754323,1,73
6.568,-65.62076934770958,1,73
6.57,-65.61580621691036,1,72
6.572,-65.61075683137483,1,73
6.574,-65.60511702866313,1,73
6.576,-65.59925323456733,1,73
6.578,-65.60480274830962,1,70
6.58,-65.59889310029669,1,70
6.582,-65.59329352368935,1,70
6.584,-65.58821086408743,1,70
6.586,-65.5838121037942,1,70
6.588,-65.58023534541222,1,70
6.59,-65.57750726435106,1,70
6.592,-65.56871121149003,1,76
6.594,-65.56988172100199,1,76
6.596,-65.57148117546112,1,76
6.598,-65.57287228587495,1,76
6.6,-65.57354619023072,1,76
6.602,-65.5625113470541,1,76
6.604,-65.56205505046789,1,77
6.606,-65.56256241836492,1,77
6.608,-65.56435055485738,1,77
6.61,-65.56685007620926,1,77
6.612,-65.56942720905741,1,77
6.614,-65.49382894609751,1,79
6.616,-65.50111715305418,1,78
6.618,-65.49802098841268,1,77
6.62,-65.56712819310772,1,77
6.622,-65.56082279808857,1,77
6.624,-65.5546191259244,1,77
6.626,-65.54899957893538,1,77
6.628,-65.55379550086639,1,76
6.63,-65.54761273866282,1,76
6.632,-65.54339808275967,1,75
6.634,-65.53252205643022,1,73
6.636,-65.52620714240334,1,73
6.638,-65.52050699333594,1,73
6.64,-65.52175869733605,1,72
6.642,-65.51791357130314,1,72
6.644,-65.51526551839395,1,72
