route,time_s,mean_abs_H_squared_db,los
site_02_route_00,3.554,-71.87880668831215,1
site_02_route_00,3.556,-71.41434853254188,1
site_02_route_00,3.558,-70.62217603365241,1
site_02_route_00,3.56,-70.60169939036973,1
site_02_route_00,3.562,-70.92291936017394,1
site_02_route_00,3.564,-71.45347118180337,1
site_02_route_00,3.566,-71.91298014771957,1
site_02_route_00,3.568,-71.98172464774656,1
site_02_route_00,3.57,-71.60310634475812,1
site_02_route_00,3.572,-71.05333260318733,1
site_02_route_00,3.574,-70.68107665461373,1
site_02_route_00,3.576,-70.59231417430442,1
site_02_route_00,3.578,-70.85945465276042,1
site_02_route_00,3.58,-71.14357308358487,1
site_02_route_00,3.582,-71.65541858684215,1
site_02_route_00,3.584,-71.99107837200518,1
site_02_route_00,3.586,-71.769569919062,1
site_02_route_00,3.588,-71.31049722460588,1
site_02_route_00,3.59,-70.91126097245605,1
site_02_route_00,3.592,-70.74262812431384,1
site_02_route_00,3.594,-71.7764115389018,1
site_02_route_00,3.596,-71.85975512722375,1
site_02_route_00,3.598,-72.03853923888443,1
site_02_route_00,3.6,-72.23184015371223,1
site_02_route_00,3.602,-72.34706847527839,1
site_02_route_00,3.604,-72.33579475744722,1
site_02_route_00,3.606,-72.21997384077369,1
site_02_route_00,3.608,-72.09805718571532,1
site_02_route_00,3.61,-72.03979198905661,1
site_02_route_00,3.612,-72.07982949176552,1
site_02_route_00,3.614,-72.2001644879394,1
site_02_route_00,3.616,-72.33933238391329,1
site_02_route_00,3.618,-72.43543556139954,1
site_02_route_00,3.62,-72.446144009618,1
site_02_route_00,3.622,-72.38755268206913,1
site_02_route_00,3.624,-72.328830585112,1
site_02_route_00,3.626,-72.30288679197417,1
site_02_route_00,3.628,-72.35649871958404,1
site_02_route_00,3.63,-72.42979963187514,1
site_02_route_00,3.632,-72.47778324864208,1
site_02_route_00,3.634,-72.45158138123273,1
site_02_route_00,3.636,-72.357243147437,1
site_02_route_00,3.638,-72.24871350346193,1
site_02_route_00,3.64,-72.18780261895327,1
site_02_route_00,3.642,-72.22270856737461,1
site_02_route_00,3.644,-72.33691067297615,1
site_02_route_00,3.646,-72.4669133959627,1
site_02_route_00,3.648,-72.49098566654028,1
site_02_route_00,3.65,-72.41262169688304,1
site_02_route_00,3.652,-72.27158465566444,1
site_02_route_00,3.654,-72.06273257620323,1
site_02_route_00,3.656,-71.92608816892471,1
site_02_route_00,3.658,-71.92260702223165,1
site_02_route_00,3.66,-71.76548652030256,1
site_02_route_00,3.662,-72.0718124548141,1
site_02_route_00,3.664,-72.31850716951897,1
site_02_route_00,3.666,-72.3916722176285,1
site_02_route_00,3.668,-72.22717868592498,1
site_02_route_00,3.67,-72.2151563751473,1
site_02_route_00,3.672,-72.05485853778136,1
site_02_route_00,3.674,-72.03534747887838,1
site_02_route_00,3.676,-72.14231131097422,1
site_02_route_00,3.678,-72.31268568144556,1
site_02_route_00,3.68,-72.44195863072517,1
site_02_route_00,3.682,-72.43866799634078,1
site_02_route_00,3.684,-72.29000137373052,1
site_02_route_00,3.686,-72.07465077055133,1
site_02_route_00,3.688,-71.90545149159368,1
site_02_route_00,3.69,-71.86253434435687,1
site_02_route_00,3.692,-71.9658517361776,1
site_02_route_00,3.694,-72.15728804298548,1
site_02_route_00,3.696,-72.18071264248076,1
site_02_route_00,3.698,-72.36971684040546,1
site_02_route_00,3.7,-72.2486137577871,1
site_02_route_00,3.702,-72.03119373498771,1
site_02_route_00,3.704,-71.83939222519125,1
site_02_route_00,3.706,-71.76915838488911,1
site_02_route_00,3.708,-71.8589642997472,1
site_02_route_00,3.71,-72.0557902529304,1
site_02_route_00,3.712,-72.2643576008456,1
site_02_route_00,3.714,-72.34828566265742,1
site_02_route_00,3.716,-72.26241821609109,1
site_02_route_00,3.718,-72.06141258397095,1
site_02_route_00,3.72,-71.85680869314928,1
site_02_route_00,3.722,-71.75500408995799,1
site_02_route_00,3.724,-71.80768344890348,1
site_02_route_00,3.726,-71.98901391235297,1
site_02_route_00,3.728,-72.20518381256639,1
site_02_route_00,3.73,-72.33456265573824,1
site_02_route_00,3.732,-72.28011088242597,1
site_02_route_00,3.734,-72.08049604675399,1
site_02_route_00,3.736,-71.85133682405063,1
site_02_route_00,3.738,-71.71273607056303,1
site_02_route_00,3.74,-71.72865168169787,1
site_02_route_00,3.742,-71.88744624139022,1
site_02_route_00,3.744,-72.10237625693028,1
site_02_route_00,3.746,-72.24259992523929,1
site_02_route_00,3.748,-72.2087063626088,1
site_02_route_00,3.75,-72.01049529912333,1
site_02_route_00,3.752,-71.75907351110615,1
site_02_route_00,3.754,-71.58269102707783,1
site_02_route_00,3.756,-71.55764336955721,1
site_02_route_00,3.758,-71.68475499360925,1
site_02_route_00,3.76,-71.88877045519835,1
site_02_route_00,3.762,-72.04089731562945,1
site_02_route_00,3.764,-72.03081343017568,1
site_02_route_00,3.766,-71.8273421615596,1
site_02_route_00,3.768,-71.55804458132393,1
site_02_route_00,3.77,-71.34177570048423,1
site_02_route_00,3.772,-71.27694967138393,1
site_02_route_00,3.774,-72.03445106309414,1
site_02_route_00,3.776,-71.55760025697884,1
site_02_route_00,3.778,-71.56438029631441,1
site_02_route_00,3.78,-71.6572401277636,1
site_02_route_00,3.782,-71.49991899036107,1
site_02_route_00,3.784,-71.32003381367862,1
site_02_route_00,3.786,-71.1098081784817,1
site_02_route_00,3.788,-71.00982035343115,1
site_02_route_00,3.79,-71.08250929204553,1
site_02_route_00,3.792,-71.27994537389638,1
site_02_route_00,3.794,-71.48568342783031,1
site_02_route_00,3.796,-71.5643690045796,1
site_02_route_00,3.798,-71.4525595527418,1
site_02_route_00,3.8,-71.1794828705043,1
site_02_route_00,3.802,-70.92923228509765,1
site_02_route_00,3.804,-70.55766004353144,1
site_02_route_00,3.806,-70.62727626962587,1
site_02_route_00,3.808,-70.81398064643183,1
site_02_route_00,3.81,-71.07768361415307,1
site_02_route_00,3.812,-71.26514468066459,1
site_02_route_00,3.814,-71.25431224530986,1
site_02_route_00,3.816,-71.04943797901939,1
site_02_route_00,3.818,-70.81424894298088,1
site_02_route_00,3.82,-70.81937778807693,1
site_02_route_00,3.822,-71.92964784733898,1
site_02_route_00,3.824,-71.89791324480142,1
site_02_route_00,3.826,-71.77550731061035,1
site_02_route_00,3.828,-71.62102302245796,1
site_02_route_00,3.83,-71.53703035070947,1
site_02_route_00,3.832,-71.5701152185187,1
site_02_route_00,3.834,-71.70931195976533,1
site_02_route_00,3.836,-71.89253193481078,1
site_02_route_00,3.838,-72.00286262334403,1
site_02_route_00,3.84,-72.01982516380373,1
site_02_route_00,3.842,-71.97623955290928,1
site_02_route_00,3.844,-71.90944911942326,1
site_02_route_00,3.846,-71.84255884060744,1
site_02_route_00,3.848,-71.88817281975358,1
site_02_route_00,3.85,-71.93770835702297,1
site_02_route_00,3.852,-72.008892769064,1
site_02_route_00,3.854,-72.06382779560936,1
site_02_route_00,3.856,-72.07452243212808,1
site_02_route_00,3.858,-72.0385336806424,1
site_02_route_00,3.86,-71.9783439365229,1
site_02_route_00,3.862,-71.9272299021429,1
site_02_route_00,3.864,-71.90901170626984,1
site_02_route_00,3.866,-71.92754466019537,1
site_02_route_00,3.868,-71.9659459359927,1
site_02_route_00,3.87,-71.99808731611117,1
site_02_route_00,3.872,-71.99674079738844,1
site_02_route_00,3.874,-71.95996762514515,1
site_02_route_00,3.876,-71.8990520142242,1
site_02_route_00,3.878,-71.83862121301645,1
site_02_route_00,3.88,-71.80827872513825,1
site_02_route_00,3.882,-71.80341627117923,1
site_02_route_00,3.884,-71.82222791981553,1
site_02_route_00,3.886,-71.84243830651054,1
site_02_route_00,3.888,-71.84461684744053,1
site_02_route_00,3.89,-71.84707696494928,1
site_02_route_00,3.892,-71.75651046690378,1
site_02_route_00,3.894,-71.65190222495228,1
site_02_route_00,3.896,-70.86765932195269,1
site_02_route_00,3.898,-70.46086446646294,1
site_02_route_00,3.9,-70.07764307443298,1
site_02_route_00,3.902,-69.8096565276075,1
site_02_route_00,3.904,-69.73065832164737,1
site_02_route_00,3.906,-70.11783510273335,1
site_02_route_00,3.908,-70.46130324060248,1
site_02_route_00,3.91,-70.74767678813174,1
site_02_route_00,3.912,-70.70997605267715,1
site_02_route_00,3.914,-70.44785537145613,1
site_02_route_00,3.916,-70.10880208423556,1
site_02_route_00,3.918,-69.87511669203091,1
site_02_route_00,3.92,-69.85114997469368,1
site_02_route_00,3.922,-69.88610975223126,1
site_02_route_00,3.924,-70.19239840813015,1
site_02_route_00,3.926,-70.45719340828236,1
site_02_route_00,3.928,-70.50824500704734,1
site_02_route_00,3.93,-70.3110114195141,1
site_02_route_00,3.932,-69.9986735068262,1
site_02_route_00,3.934,-69.79066697450106,1
site_02_route_00,3.936,-71.88967409123295,1
site_02_route_00,3.938,-71.92027469699948,1
site_02_route_00,3.94,-71.93550660320777,1
site_02_route_00,3.942,-71.93791655739881,1
site_02_route_00,3.944,-71.93567527006023,1
site_02_route_00,3.946,-71.93863538746182,1
site_02_route_00,3.948,-71.95272923401222,1
site_02_route_00,3.95,-71.97669282224422,1
site_02_route_00,3.952,-72.00475212779858,1
site_02_route_00,3.954,-72.02857797095683,1
site_02_route_00,3.956,-72.0421301818112,1
site_02_route_00,3.958,-72.02760977483572,1
site_02_route_00,3.96,-71.97983855188785,1
site_02_route_00,3.962,-71.94626819517782,1
site_02_route_00,3.964,-71.94608644552116,1
site_02_route_00,3.966,-71.97782586536691,1
site_02_route_00,3.968,-72.01843334585648,1
site_02_route_00,3.97,-72.05030332027961,1
site_02_route_00,3.972,-72.05495563233754,1
site_02_route_00,3.974,-72.02813253726794,1
site_02_route_00,3.976,-72.01620580835635,1
site_02_route_00,3.978,-72.00528502170249,1
site_02_route_00,3.98,-71.99522179445732,1
site_02_route_00,3.982,-71.98386316729074,1
site_02_route_00,3.984,-71.97197713869767,1
site_02_route_00,3.986,-71.95715954231514,1
site_02_route_00,3.988,-71.943096251156,1
site_02_route_00,3.99,-71.93103374638379,1
site_02_route_00,3.992,-71.9207659824182,1
site_02_route_00,3.994,-71.9112420288569,1
site_02_route_00,3.996,-71.9015340400401,1
site_02_route_00,3.998,-71.89143581517406,1
site_02_route_00,4.0,-71.88304143940324,1
site_02_route_01,0.0,-71.87701861926678,1
site_02_route_01,0.002,-71.92856057024018,1
site_02_route_01,0.004,-71.90009927317527,1
site_02_route_01,0.006,-72.0079533199903,1
site_02_route_01,0.008,-72.08468004298558,1
site_02_route_01,0.01,-72.09073467768177,1
site_02_route_01,0.012,-72.02364529347669,1
site_02_route_01,0.014,-71.92461408106213,1
site_02_route_01,0.016,-71.8526928964351,1
site_02_route_01,0.018,-71.85222969107934,1
site_02_route_01,0.02,-71.93188994897945,1
site_02_route_01,0.022,-72.0606685514435,1
site_02_route_01,0.024,-72.17809632527604,1
site_02_route_01,0.026,-72.22467646831933,1
site_02_route_01,0.028,-72.17989772611963,1
site_02_route_01,0.03,-72.07752357864528,1
site_02_route_01,0.032,-71.98468625662096,1
site_02_route_01,0.034,-71.94747558680803,1
site_02_route_01,0.036,-72.01184454687218,1
site_02_route_01,0.038,-72.15391247583878,1
site_02_route_01,0.04,-72.31083302393931,1
site_02_route_01,0.042,-72.40495220411026,1
site_02_route_01,0.044,-72.38603989474794,1
site_02_route_01,0.046,-72.27262725584703,1
site_02_route_01,0.048,-72.2643313013,1
site_02_route_01,0.05,-72.247012359315,1
site_02_route_01,0.052,-72.2963501334147,1
site_02_route_01,0.054,-72.39429676640003,1
site_02_route_01,0.056,-72.51113101049012,1
site_02_route_01,0.058,-72.56091560756532,1
site_02_route_01,0.06,-72.5370005076935,1
site_02_route_01,0.062,-72.4570383206514,1
site_02_route_01,0.064,-72.23773562709061,1
site_02_route_01,0.066,-72.31678276594383,1
site_02_route_01,0.068,-72.33258389285852,1
site_02_route_01,0.07,-72.40875120803261,1
site_02_route_01,0.072,-72.5062090564283,1
site_02_route_01,0.074,-72.51877333194066,1
site_02_route_01,0.076,-72.52715973726214,1
site_02_route_01,0.078,-72.40426057187724,1
site_02_route_01,0.08,-72.21289605894657,1
site_02_route_01,0.082,-72.05671995544809,1
site_02_route_01,0.084,-72.01340873362363,1
site_02_route_01,0.086,-72.10225876990816,1
site_02_route_01,0.088,-72.2772661264161,1
site_02_route_01,0.09,-72.43794678391721,1
site_02_route_01,0.092,-72.4778886151856,1
site_02_route_01,0.094,-72.35926302089209,1
site_02_route_01,0.096,-72.14270288751236,1
site_02_route_01,0.098,-71.9228864416892,1
site_02_route_01,0.1,-71.84106235576792,1
site_02_route_01,0.102,-71.91656135199696,1
site_02_route_01,0.104,-72.11389221570697,1
site_02_route_01,0.106,-72.32975490683953,1
site_02_route_01,0.108,-72.4358987494716,1
site_02_route_01,0.11,-72.35833781938513,1
site_02_route_01,0.112,-72.13958147717317,1
site_02_route_01,0.114,-71.90484871830945,1
site_02_route_01,0.116,-71.74344624701659,1
site_02_route_01,0.118,-70.94274987937803,1
site_02_route_01,0.12,-71.27415848042556,1
site_02_route_01,0.122,-71.21401505890331,1
site_02_route_01,0.124,-70.82994448522166,1
site_02_route_01,0.126,-70.37885460165488,1
site_02_route_01,0.128,-70.17298730050823,1
site_02_route_01,0.13,-70.29403747521222,1
site_02_route_01,0.132,-70.7156219595842,1
site_02_route_01,0.134,-71.2560167806735,1
site_02_route_01,0.136,-71.57017200499376,1
site_02_route_01,0.138,-71.58117571218325,1
site_02_route_01,0.14,-71.22347703111714,1
site_02_route_01,0.142,-70.78232530381808,1
site_02_route_01,0.144,-70.52866545910845,1
site_02_route_01,0.146,-70.59546267425591,1
site_02_route_01,0.148,-70.9694865359888,1
site_02_route_01,0.15,-71.51705729441885,1
site_02_route_01,0.152,-71.94307251416872,1
site_02_route_01,0.154,-71.97013078387812,1
site_02_route_01,0.156,-71.61553993754558,1
site_02_route_01,0.158,-72.70728037703424,1
site_02_route_01,0.16,-72.5767596817713,1
site_02_route_01,0.162,-72.28591060367062,1
site_02_route_01,0.164,-72.01834530521536,1
site_02_route_01,0.166,-72.20378967867515,1
site_02_route_01,0.168,-72.25836640621712,1
site_02_route_01,0.17,-72.41386972876975,1
site_02_route_01,0.172,-72.64573117187615,1
site_02_route_01,0.174,-72.78330771817654,1
site_02_route_01,0.176,-72.73207598724528,1
site_02_route_01,0.178,-72.51535459127413,1
site_02_route_01,0.18,-72.256466650412,1
site_02_route_01,0.182,-71.74641147090922,1
site_02_route_01,0.184,-71.79997673259544,1
site_02_route_01,0.186,-71.86506708973238,1
site_02_route_01,0.188,-72.2039070879488,1
site_02_route_01,0.19,-72.42163155213228,1
site_02_route_01,0.192,-72.41028867207307,1
site_02_route_01,0.194,-72.38914698574753,1
site_02_route_01,0.196,-72.1655131906129,1
site_02_route_01,0.198,-71.9722048837796,1
site_02_route_01,0.2,-71.9058056274458,1
site_02_route_01,0.202,-71.99162107600185,1
site_02_route_01,0.204,-72.0977724841849,1
site_02_route_01,0.206,-72.30330856856321,1
site_02_route_01,0.208,-72.2768452788297,1
site_02_route_01,0.21,-72.01186856240558,1
site_02_route_01,0.212,-71.65671949701567,1
site_02_route_01,0.214,-71.40240151829562,1
site_02_route_01,0.216,-71.35816418116337,1
site_02_route_01,0.218,-71.53718209988226,1
site_02_route_01,0.22,-71.81286803988408,1
site_02_route_01,0.222,-72.10515404752768,1
site_02_route_01,0.224,-72.12243870801844,1
site_02_route_01,0.226,-70.93587387474199,1
site_02_route_01,0.228,-70.95390048491748,1
site_02_route_01,0.23,-71.22060484669274,1
site_02_route_01,0.232,-71.62859077810444,1
site_02_route_01,0.234,-71.97875359509625,1
site_02_route_01,0.236,-72.06662583975876,1
site_02_route_01,0.238,-71.8655725986906,1
site_02_route_01,0.24,-71.52508882187173,1
site_02_route_01,0.242,-71.26929132537146,1
site_02_route_01,0.244,-71.24407567077725,1
site_02_route_01,0.246,-71.43623162799888,1
site_02_route_01,0.248,-71.78170170487402,1
site_02_route_01,0.25,-72.11430306972684,1
site_02_route_01,0.252,-72.24035536127498,1
site_02_route_01,0.254,-71.91876816885676,1
site_02_route_01,0.256,-71.57148537646152,1
site_02_route_01,0.258,-71.43384631012714,1
site_02_route_01,0.26,-71.51779715552726,1
site_02_route_01,0.262,-71.78946103562188,1
site_02_route_01,0.264,-72.11070504632276,1
site_02_route_01,0.266,-72.28429586875593,1
site_02_route_01,0.268,-72.21112752420815,1
site_02_route_01,0.27,-71.18163881503047,1
site_02_route_01,0.272,-70.836653812035,1
site_02_route_01,0.274,-70.37737224081292,1
site_02_route_01,0.276,-70.24791418751362,1
site_02_route_01,0.278,-70.50538146322047,1
site_02_route_01,0.28,-71.05783994952837,1
site_02_route_01,0.282,-71.73171125506643,1
site_02_route_01,0.284,-71.82421836128023,1
site_02_route_01,0.286,-71.41970891194988,1
site_02_route_01,0.288,-70.85711443039932,1
site_02_route_01,0.29,-70.44439082094544,1
site_02_route_01,0.292,-70.38533969720137,1
site_02_route_01,0.294,-70.7021273107643,1
site_02_route_01,0.296,-71.26487189640719,1
site_02_route_01,0.298,-71.77171089428286,1
site_02_route_01,0.3,-71.85829517327474,1
site_02_route_01,0.302,-71.4584894582118,1
site_02_route_01,0.304,-71.07132664036436,1
site_02_route_01,0.306,-70.58821075306105,1
site_02_route_01,0.308,-70.40354893008843,1
site_02_route_01,0.31,-70.58290216320871,1
site_02_route_01,0.312,-71.05147103756028,1
site_02_route_01,0.314,-71.70236870325436,1
site_02_route_01,0.316,-71.81138743872299,1
site_02_route_01,0.318,-71.35761293728758,1
site_02_route_01,0.32,-70.82449479447826,1
site_02_route_01,0.322,-70.37341053821808,1
site_02_route_01,0.324,-70.38320942746796,1
site_02_route_01,0.326,-70.36909687242098,1
site_02_route_01,0.328,-71.02636169883189,1
site_02_route_01,0.33,-71.51647732009361,1
site_02_route_01,0.332,-71.72543825217207,1
site_02_route_01,0.334,-71.37946903776663,1
site_02_route_01,0.336,-70.82539775921387,1
site_02_route_01,0.338,-71.4126412003076,1
site_02_route_01,0.34,-70.27625590757542,1
site_02_route_01,0.342,-70.53225402766698,1
site_02_route_01,0.344,-71.0358235005175,1
site_02_route_01,0.346,-71.52006809684435,1
site_02_route_01,0.348,-71.65471968823826,1
